Prospect ID,Lead Number,Company,Lead Origin,Mobile Number,Website,Time Zone,Job Title,Lead Source,Source Medium,Notes,Source Campaign,Source Content,Do Not Email,Do Not Call,Lead Stage,Lead Grade,Lead Score,Order Value,Engagement Score,TotalVisits,Page Views Per Visit,Average Time Per Visit,Last Activity,Last Activity Date,Related Landing Page Id,First Landing Page Submission Id,First Landing Page Submission Date,Created On,Modified On,Lead Conversion Date,Address 1,Address 2,Cityold,State,Country,Zip,Facebook URL,Twitter URL,LinkedIn URL,Industry,Work Area,Course Interested,Keyword,Date,Specialization,Entrance Test,How did you hear about SomeSchool,What is your current occupation,If you are a working professional,If you are a working professional please mention ,What matters most to you in choosing an ADP,Age,Next Follow Up,Search,Magazine,Newspaper Article,Welearn Forums,Newspaper,Digital Advertisement,Through Recommendations,Any other Please specify,Last Degree,Receive More Updates About Our Courses,Admission Number,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on PGDMHBSCM,Chat Group,Lead Profile,City New,Country New,Industry New,Profile Score,Asymmetrique Activity Index,Asymmetrique Profile Index,ecode,amt,eventname,Enquiry Type,Asymmetrique Activity Score,Asymmetrique Profile Score,Admission Date,I agree to pay the amount through cheque,Previous Stage,Number of Followup Calls,Asym how soon you can join program,Asymm Reason to take admission,Asymm Are you aware about SomeSchool College,Asymm Are you applying for any other form of MBA,Asym What is your expectation from this course,Asym How do you feel about taking admission,Asym What stopping you from joining course,Asym What are your concerns for taking admission,Asym preferences for selecting management course,a free copy of Mastering The Interview,What attracted you to consider SomeSchool ,you to consider SomeSchool ,Landing Page,Admission Constraints,Lead Type,Asymmetrique Scoring Model,Last Notable Activity,Last Notable Activity Date,Source Referrer,Last Visit Date,Photo Url,Stage Rotting Flag Status,Stage Rotting Flag Message,Stage Rotting Flag Modification Date,Stage Rotting Flag Additional Info,Stage Rotting Flag Level,Mailing Preferences,Twitter Id,Facebook Id,LinkedIn Id,Skype Id,Gtalk Id,Google Plus Id,Quality Score 01,Groups,Converted,Total Time Spent on Website,How did you hear about X Education,What matters most to you in choosing a course,X Education Forums,Get updates on DM Content,City,A free copy of Mastering The Interview,First Name,Last Name,Email
dba7917e-295c-4781-8ae4-a6dce8e163b2,595619,duplicate lead,API,,,,,Direct Traffic,,,,,Yes,No,Junk Lead,,100,,0,7.0,3.5,254.5,Olark Chat Conversation,23-05-2016 6:59,,,,23-05-2016 5:35,23-05-2016 6:54,23-05-2016 6:53,,,Mumbai,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Olark Chat Conversation,23-05-2016 6:59,,23-05-2016 6:59,,,,,,,,,,,,,,,,0,157,Select,Better Career Prospects,No,No,Select,No,YWLvTVS,ZiQwwyF,
dc60bd9e-70a2-4dae-b764-3602bae89a7b,648284,manish.chand97@Yahoo.com,Lead Add Form,,,,,Reference,,,,,No,No,Qualified,,0,,0,,,,,,,,,20-07-2016 11:19,20-07-2016 11:25,,,,,,,,,,,,,,,,"Banking, Investment And Insurance",MAT,Select,Working Professional,Banking/Financial Services/Broking,Banking / Insurance,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Low in Relevance,No,No,,Potential Lead,Mumbai,India,Consumer Durables,,02.Medium,01.High,,,,,14.0,20.0,,No,Select,Select,Within six months,Required for continuing current job,"Was not aware, but recently noticed in some medias/ads",Select,Helps to grow personally,Useful,Finance,Timings,Medium Match,No,,Select,,Took just information,,2.0,Modified,20-07-2016 11:25,,,,,,,,,,,,,,,,,,1,158,Select,Better Career Prospects,No,No,Mumbai,No,IeYUPhs,TLJagvj,
dc792213-2d4e-47ba-a2df-16aa7ec0b8ac,652108,,API,,,,,Olark Chat,,,,,No,No,Junk Lead,,0,,0,0.0,0.0,0.0,Olark Chat Conversation,23-07-2016 1:27,,,,23-07-2016 13:24,02-08-2016 12:05,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,,,,,,01.High,02.Medium,,,,,17.0,15.0,,No,,,,,,,,,,,,No,,,,,,2.0,Modified,02-08-2016 12:05,,23-07-2016 1:27,,,,,,,,,,,,,,,,0,0,,,No,No,,No,rgGjhst,bULSuOq,l4lavito@uqwud.com
dceba53e-e1fb-4e86-aa41-ffe48238ecf5,587320,E Clinical Work,Lead Add Form,,,,,Reference,,,,,No,No,Unreachable,,0,,0,0.0,0.0,0.0,SMS Sent,28-06-2016 10:41,,,,11-05-2016 9:56,21-05-2016 7:01,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Select,India,Consumer Durables,High,02.Medium,01.High,,,,,14.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,28-06-2016 10:41,,28-06-2016 10:41,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,gCsTLJb,gKCHZeo,
dd094dcc-1566-4b83-ae57-e64282854f2a,611410,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,B,100,,0,4.0,4.0,72.67,SMS Sent,26-07-2016 10:28,52c73a3d-727c-11e5-a199-22000aa4133b,0369ace7-c506-43d7-8da2-035c2f6fdbf2,11-06-2016 13:34,11-06-2016 13:30,12-06-2016 6:32,11-06-2016 13:34,,,Miraj,Maharashtra,India,,,,,,,,,,"Banking, Investment And Insurance",MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,2,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,SMS Sent,26-07-2016 10:28,,26-07-2016 10:28,,,,,,,,,,,,,,,,1,1477,Select,Better Career Prospects,No,No,Mumbai,Yes,yPliQsw,icPuOSB,3gtac821@pkkrz.com
ddabe2bf-16ad-4f60-9b21-8b978605654b,587404,mumbai university,Landing Page Submission,,,,,Google,CPC,"I WANT TO DO PGDM FROM THIS UNIVERSITY,WHAT IS THE PROCUDER  FOR DOING PGDM,KINDLY INFORM ME",SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Qualified,,70,,0,3.0,3.0,165.33,SMS Sent,21-07-2016 7:16,6873705b-0398-11e5-981b-22000a9700b4,2f51478d-a8e7-4697-aaf2-c4c451f6e328,11-05-2016 11:11,11-05-2016 11:08,21-05-2016 6:57,11-05-2016 11:11,,,Mumbai,Maharashtra,India,,,,,,,,,,Marketing Management,MAT,Other,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Select,Mumbai,India,Consumer Durables,High,02.Medium,01.High,,,,,15.0,18.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,1029,Other,Better Career Prospects,No,No,Mumbai,No,CTPCktt,EBPJcbl,
ddd33fbf-e807-4640-b194-f904d9a288ea,617566,,Landing Page Submission,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,No,No,Not Interested,,105,,0,6.0,3.0,127.0,Page Visited on Website,19-06-2016 13:12,6873705b-0398-11e5-981b-22000a9700b4,d5c163dd-beb6-4474-85da-caaf7a32fb5d,18-06-2016 7:07,18-06-2016 7:06,20-06-2016 11:28,18-06-2016 7:07,,,Mumbai,Maharashtra,India,,,,,,,,,,International Business,,Word Of Mouth,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,,,Mumbai,,,,,,,,,,,,,No,,,Immediate,Knowledge gain,"Not aware, someone recommended",,Helps to grow professionally,,,,,No,,,,,,,Modified,20-06-2016 11:28,,19-06-2016 13:12,,,,,,,,,,,,,,,,0,1030,Word Of Mouth,,No,No,Mumbai,No,vipgvNd,vSVGrok,hm6w1nik@rezjn.com
de237701-f690-4e38-b641-0a95a296bcfa,586353,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Unreachable,,70,,0,2.0,2.0,28.0,SMS Sent,28-06-2016 10:41,52c73a3d-727c-11e5-a199-22000aa4133b,e7b9723e-556f-48cd-92f0-0ec32e30b586,10-05-2016 7:20,10-05-2016 7:20,21-05-2016 7:03,10-05-2016 7:20,,,Mumbai,Maharashtra,India,,,,,,,,,,Media and Advertising,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Mumbai,India,Consumer Durables,High,02.Medium,01.High,,,,,13.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,SMS Sent,28-06-2016 10:41,,28-06-2016 10:41,,,,,,,,,,,,,,,,0,111,Select,Better Career Prospects,No,No,Mumbai,Yes,qbAEzXL,TDcmiqu,8c8ia4dj@smmpl.com
de62377a-b97b-413c-bbd0-fb3c74ce019c,642213,9823685110,API,,,,,Olark Chat,,,,,No,No,Qualified,,20,,20,0.0,0.0,0.0,Email Opened,22-07-2016 6:55,,,,14-07-2016 9:18,22-07-2016 11:45,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,22-07-2016 11:45,,22-07-2016 6:55,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,DtLHCXW,IyYvtWM,
de6e0379-c812-4c42-b3dd-b53b3ab2a6ff,588111,parth Raval 	9702230678,Lead Add Form,,,,,Reference,,,,,No,No,Qualified,,55,,0,0.0,0.0,0.0,SMS Sent,17-07-2016 10:38,,,,12-05-2016 9:14,21-05-2016 6:57,,,,,,,,,,,,,,,,Human Resource Management,MAT,Select,Working Professional,Accounting/Finance,HR / Administration / IR,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Potential Lead,Select,India,Consumer Durables,High,02.Medium,01.High,,,,,15.0,19.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,17-07-2016 10:38,,17-07-2016 10:38,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,XFlxgJN,TvugPaG,
df7d4fa3-1993-49d8-a756-a7b12309c572,614523,shilpanagalkar01@gmail.com,API,,,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Unreachable,,90,,0,4.0,2.0,595.0,Page Visited on Website,04-07-2016 9:19,,,,15-06-2016 5:47,01-07-2016 11:39,20-06-2016 11:38,,,Mumbai,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Page Visited on Website,04-07-2016 9:19,,04-07-2016 9:19,,,,,,,,,,,,,,,,0,609,Select,Better Career Prospects,No,No,Select,No,XzHHJLu,QGieqlQ,
dfa8a8ca-b2c5-4c64-9e62-9d47ecbe1e41,637172,Visvesvaraya Technological University,API,,,,,Google,CPC,,SomeSchoolBrand,SomeSchool+Distance++MBA,No,No,Qualified,,80,,20,4.0,1.33,734.0,SMS Sent,21-07-2016 7:16,,,,08-07-2016 12:03,18-07-2016 6:30,08-07-2016 12:12,,,New Delhi,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,Leads Support,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,1453,Select,Better Career Prospects,No,No,Select,No,aERAJpo,AtfjHkb,
e0285364-c48a-4b2d-9ad4-cb8607afd794,584408,,API,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,No,No,Junk Lead,,60,,0,1.0,1.0,0.0,Converted to Lead,07-05-2016 10:55,,,,07-05-2016 10:48,13-05-2016 14:19,07-05-2016 10:55,,,,,India,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,Students Support,,,,,,01.High,02.Medium,,,,,16.0,15.0,,No,,,,,,,,,,,,No,,,,,,2.0,Modified,13-05-2016 14:19,,07-05-2016 10:55,,,,,,,,,,,,,,,,0,197,,,No,No,,No,kcfSZgP,dVCAJkA,hl0ygj4i@soyyj.com
e1211262-c05b-4334-80b1-8a183e5a80d9,613194,CA inter complete waiver of two subjects,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,20,,10,0.0,0.0,0.0,Email Opened,26-07-2016 10:14,,,,13-06-2016 13:44,13-06-2016 13:45,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,26-07-2016 10:14,,26-07-2016 10:14,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,IWcrUhm,LlynERx,
e1682465-4844-469c-a422-56fa3391dc72,656015,,API,,,,,Organic Search,,,,,Yes,No,Unreachable,B,110,,0,7.0,3.5,48.2,Email Bounced,03-08-2016 6:47,,,,26-07-2016 18:48,01-08-2016 12:15,26-07-2016 18:52,,,Delhi,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,number not provided,Might be,No,No,,Select,Select,India,Consumer Durables,,03.Low,02.Medium,,,,,12.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Bounced,03-08-2016 6:47,,03-08-2016 6:47,,,,,,,,,,,,,,,,0,265,Select,Better Career Prospects,No,No,Select,No,LSmVYAb,LcBitgi,88r3l1o4@dajkx.com
e17d9b30-52ec-48e3-8c3f-e054cecef02e,587378,nagpur university / October batch,Landing Page Submission,,,,,Google,CPC,Plz send details for Part time MBA,SomeSchool Brand,SomeSchool MBA,No,No,Qualified,,90,,0,3.0,3.0,399.67,SMS Sent,21-07-2016 7:16,6873705b-0398-11e5-981b-22000a9700b4,1ce72799-1f6d-4cdc-b980-d26a75cf908f,11-05-2016 10:54,11-05-2016 10:51,21-05-2016 7:01,11-05-2016 10:55,,,Nagpur,Maharashtra,India,,,,,,,,,,Human Resource Management,MAT,Online Search,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,Might be,No,No,,Select,Other Cities of Maharashtra,India,Consumer Durables,High,02.Medium,01.High,,,,,14.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,1396,Online Search,Better Career Prospects,No,No,Other Cities of Maharashtra,No,iNwocrW,SfLotOe,
e27fca86-6f0a-46f8-822e-a44fbf4fc075,580662,Looking OCT batch only,API,,,,,Google,CPC,,SomeSchool Brand,SomeSchool MBA,Yes,No,Interested,,30,,0,2.0,1.0,0.0,SMS Sent,27-07-2016 6:39,,,,02-05-2016 11:06,25-07-2016 8:40,02-05-2016 11:38,,,Mumbai,,India,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Interested in Next batch,Might be,No,No,Leads Support,Select,Select,India,Consumer Durables,,01.High,02.Medium,,,,,16.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,27-07-2016 6:39,,27-07-2016 6:39,,,,,,,,,,,,,,,,1,759,Select,Better Career Prospects,No,No,Select,No,mruthHg,XSwocvZ,
e312057a-671b-4987-8001-fb9bd5a4b1d0,646999,,API,,,,,Olark Chat,,,,,No,No,Unreachable,,0,,0,0.0,0.0,0.0,SMS Sent,20-07-2016 12:08,,,,19-07-2016 14:08,20-07-2016 12:10,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,,,,,,,02.Medium,02.Medium,,,,,14.0,15.0,,No,,,,,,,,,,,,No,,,,,,2.0,Modified,20-07-2016 12:10,,20-07-2016 12:08,,,,,,,,,,,,,,,,0,0,,,No,No,,No,mtTAVZh,uHfgfHD,4g6bkobh@tdeho.com
e34530ea-b059-454b-86ca-87c9959c57ab,588751,Graduation from Solapur university,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,,140,,10,3.0,3.0,582.0,Email Opened,31-07-2016 7:41,52c73a3d-727c-11e5-a199-22000aa4133b,95233f91-989c-4f9f-9252-7b0dd09cee88,13-05-2016 7:29,13-05-2016 7:29,21-05-2016 7:03,13-05-2016 7:30,,,Kharghar,Maharashtra,India,,,,,,,,,,Marketing Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Select,Thane & Outskirts,India,Consumer Durables,,02.Medium,01.High,,,,,15.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,2.0,Email Opened,31-07-2016 7:41,,31-07-2016 7:41,,,,,,,,,,,,,,,,1,1317,Select,Better Career Prospects,No,No,Thane & Outskirts,Yes,kuwllVK,WuIGhOr,
e3d322d6-008a-479a-a605-463367f2ffe8,592353,,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,20,,30,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,18-05-2016 7:07,21-05-2016 6:34,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,02.Medium,02.Medium,,,,,14.0,15.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,EzqezPa,ncQtFOx,m7l28pxt@oqccb.com
e41ad8b4-e650-48ea-83b8-a33bce8a0c0e,610364,7599026787,API,,,,,Organic Search,,,,,No,No,Not Interested,,110,,0,5.0,5.0,149.0,Email Opened,21-06-2016 14:22,,,,10-06-2016 10:16,18-06-2016 11:49,10-06-2016 10:19,,,Bagrola,,India,,,,,,,,,,Marketing Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Not doing further education,Might be,No,No,Leads Support,Other Leads,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Within six months,Getting better jobs,Aware,Select,Networking with others,Useful,Location,Timings,Medium Match,No,,Select,,Took just information,,,Email Opened,21-06-2016 14:22,,21-06-2016 14:22,,,,,,,,,,,,,,,,0,405,Select,Better Career Prospects,No,No,Mumbai,No,rgnzQjY,nxSrntb,xexkoju5@gtejw.com
e44a81dc-331d-4dbc-81c0-5374bf1daed1,587616,,Landing Page Submission,,,,,Direct Traffic,,,,,No,No,Qualified,,150,,0,2.0,2.0,6.0,Email Link Clicked,23-05-2016 10:36,52c73a3d-727c-11e5-a199-22000aa4133b,5ef523f3-07f6-4e4f-8ece-3639e0cc7c31,11-05-2016 16:09,11-05-2016 16:09,13-05-2016 14:19,11-05-2016 16:09,,,,,India,,,,,,,,,,"Banking, Investment And Insurance",MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Low in Relevance,No,No,,Select,Other Cities,India,Consumer Durables,High,02.Medium,02.Medium,,,,,14.0,16.0,,No,Select,Select,Not decided,Required for getting promotion,"Was not aware, but recently noticed in some medias/ads",Select,Select,Useful,Location,Stopped studying formal courses long back,Medium Match,Yes,,Select,,Took just information,,2.0,Email Link Clicked,23-05-2016 10:36,,23-05-2016 10:36,,,,,,,,,,,,,,,,1,70,Select,Better Career Prospects,No,No,Other Cities,Yes,FPIjECb,TwvEvYM,h8gxrz35@tvmeo.com
e520386a-d1d6-460e-8334-443e70aaa74c,614906,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,0,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,15-06-2016 10:29,15-06-2016 10:30,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,RVJjJSR,KRrfEZL,
e52faecb-515c-4ab7-8dd5-d0743bf47ee2,597470,,Landing Page Submission,,,,,Direct Traffic,,,,,Yes,No,Unreachable,C,85,,0,4.0,4.0,168.75,SMS Sent,29-06-2016 12:45,52c73a3d-727c-11e5-a199-22000aa4133b,a14327f4-09aa-4783-9cdc-9a52d27fbd96,25-05-2016 11:13,25-05-2016 11:13,27-05-2016 10:07,25-05-2016 11:13,,,Pune,Maharashtra,India,,,,,,,,,,Supply Chain Management,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,switched off,Not Sure,No,No,,Select,Other Cities of Maharashtra,India,Consumer Durables,,,,,,,,,,,No,Select,1,Select,Select,Select,Select,Select,Select,Select,Select,Select,Yes,,Select,,,,,SMS Sent,29-06-2016 12:45,,29-06-2016 12:45,,,,,,,,,,,,,,,,0,104,Select,Better Career Prospects,No,No,Other Cities of Maharashtra,Yes,wkhFGiV,AhWHnVP,gaer7x15@cysud.com
e596cefa-4888-43cc-97b4-9fbb21ad8d0f,606679,B. S. Abdur Rahman University approved by the All India Council of Technical Education a,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,35,,0,0.0,0.0,0.0,SMS Sent,21-07-2016 7:16,,,,06-06-2016 10:01,06-06-2016 10:04,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,SMS Sent,21-07-2016 7:16,,21-07-2016 7:16,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Select,No,ijftrud,jqEOpuK,
e5b5bf8a-a414-4a97-bc48-89ac99c10a14,596475,mumbai university,Lead Add Form,,,,,Welingak Website,,,,,No,No,Qualified,,60,,20,0.0,0.0,0.0,Email Opened,30-07-2016 14:30,,,,24-05-2016 6:52,24-05-2016 7:00,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Will revert after reading the email,Might be,No,No,,Select,Mumbai,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Email Opened,30-07-2016 14:30,,30-07-2016 14:30,,,,,,,,,,,,,,,,1,0,Select,Better Career Prospects,No,No,Mumbai,No,rcTSvkQ,IoKtYPh,
e5e6b1bc-0b70-4e55-8c17-279e1f3225de,610590,Duplicate,API,,,,,Olark Chat,,,,,Yes,No,Junk Lead,,-10,,0,0.0,0.0,0.0,Email Bounced,10-06-2016 13:15,,,,10-06-2016 13:12,11-06-2016 6:27,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,,,No,No,,Select,Select,India,Consumer Durables,,,,,,,,,,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,,Modified,11-06-2016 6:27,,10-06-2016 13:15,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,WXhJsmH,GphvQyj,
e5fa7c83-3591-44ad-a8d9-106371038276,622101,,API,,,,,Olark Chat,,,,,No,No,Junk Lead,,10,,0,0.0,0.0,0.0,Olark Chat Conversation,05-07-2016 5:55,,,,23-06-2016 5:42,23-06-2016 6:43,,,,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,,,No,,,,No,No,Students Support,,,,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,,,,Olark Chat Conversation,05-07-2016 5:55,,05-07-2016 5:55,,,,,,,,,,,,,,,,0,0,,,No,No,,No,yPWQiJO,qSIWAhb,vbbx9g34@mmbuc.com
e6d7f4ab-ee3b-4d74-afff-9faa9b948f65,587341,E Clinical Work,Lead Add Form,,,,,Reference,,,,,No,No,Unreachable,,100,,0,0.0,0.0,0.0,Email Opened,24-07-2016 2:08,,,,11-05-2016 10:14,21-05-2016 7:01,,,,,,,,,,,,,,,,Select Specialization,MAT,Select,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Select,India,Consumer Durables,High,02.Medium,01.High,,,,,14.0,17.0,,No,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,Select,No,,Select,,,,2.0,Email Opened,24-07-2016 2:08,,24-07-2016 2:08,,,,,,,,,,,,,,,,0,0,Select,Better Career Prospects,No,No,Select,No,dYebMJy,wFnzFwc,
e7a40e08-bb99-4f4d-bf6a-1b5f376a8332,591225,,API,,,,,Olark Chat,,I want to do course.  Please call me.,,,No,No,Unreachable,,25,,0,2.0,1.0,0.0,Form Submitted on Website,28-06-2016 6:34,,,,16-05-2016 20:09,28-06-2016 6:35,,,,Thane,Maharashtra,India,,,,,,,,,,Business Administration,MAT,Online Search,Unemployed,Accounting/Finance,Select,Better Career Prospects,Select,,No,No,No,No,No,No,No,,,No,,Ringing,,No,No,,Select,Mumbai,India,Consumer Durables,,02.Medium,02.Medium,,,,,15.0,15.0,,No,Select,Select,Immediate,Getting better jobs,Aware,Select,Other,Select,Select,Select,Select,No,,Select,,,,2.0,Modified,28-06-2016 6:35,,28-06-2016 6:34,,,,,,,,,,,,,,,,0,278,Online Search,Better Career Prospects,No,No,Mumbai,No,riQqFTo,HoKtnVA,xyrg1l7d@iwucc.com
